text,date,newspaper,likes,retweets,lang,period
You don't have to be a tycoon to own a private way to ride the rails https://t.co/rFJOFsB30j,2019-11-17 07:00:08+00:00,wsj,67,18,en,precovid
"Three months after being cut off from the internet, 8chan, the website associated with mass shootings, went back online this week—but only briefly as the site’s operators duel with its creator https://t.co/WouL5IbfND",2019-11-17 06:30:07+00:00,wsj,81,49,en,precovid
These are the up-and-coming American wine regions worth exploring https://t.co/jsDTcBYOao,2019-11-17 06:00:07+00:00,wsj,52,11,en,precovid
These are the up-and-coming American wine regions worth exploring https://t.co/d8rC2ilAso https://t.co/rSQ0HJYMex,2019-11-17 05:30:07+00:00,wsj,30,9,en,precovid
"The Pentagon and South Korea’s defense ministry postponed the air drills, hoping to re-energize denuclearization talks with Pyongyang https://t.co/dyzoqrKxjd",2019-11-17 05:25:53+00:00,wsj,81,33,en,precovid
The corrections officers who guarded Jeffrey Epstein’s unit the night he died have rejected a plea deal from federal prosecutors https://t.co/rKU9aCUrgv,2019-11-17 05:00:16+00:00,wsj,184,89,en,precovid
"This is the real Ford that won Le Mans in 1966, the story told in the ""Ford v Ferrari"" movie starring Matt Damon and Christian Bale https://t.co/JOqCQLItnT",2019-11-17 04:30:03+00:00,wsj,211,43,en,precovid
A rare Democratic governor in the Deep South fends off challenge from Trump-backed Republican https://t.co/KRkhMlQElW,2019-11-17 04:10:41+00:00,wsj,412,95,en,precovid
"Some students abruptly stop taking their medication when they go abroad, raising the risk of relapse https://t.co/22MVq1bLeb",2019-11-17 04:00:11+00:00,wsj,36,12,en,precovid
"""One of the things that we promised ourselves we wouldn't ever do is try to recreate 'Let It Go' because that would be the formula for disaster."" https://t.co/Dd0Mb5lqHo",2019-11-17 03:30:10+00:00,wsj,88,22,en,precovid
"Researchers analyze each participant’s immune system before exposure, know the exact moment of infection, and then see how the immune system responds https://t.co/Sjl7o2EpUT",2019-11-17 03:00:09+00:00,wsj,28,11,en,precovid
There’s nearly 500 films and 7500 TV episodes available on Disney+ so we highlight the most essential things to watch https://t.co/ouFwQ6mBRi,2019-11-17 02:30:06+00:00,wsj,78,17,en,precovid
Business leaders could learn a lot from the world’s most experienced executive coach: Queen Elizabeth https://t.co/xFkUcCKp1j,2019-11-17 02:00:09+00:00,wsj,122,45,en,precovid
"Colin Kaepernick didn’t attend the event the league organized for him after his team raised concerns, instead conducting his own workout at a local school https://t.co/IcYf7AtlmA",2019-11-17 01:30:07+00:00,wsj,215,45,en,precovid
Alabama quarterback Tua Tagovailoa’s season ended abruptly after he sustained a hip injury that threatens to scramble an NFL draft in which he was expected to be one of the top picks https://t.co/YTUYJI0d1t,2019-11-17 01:15:06+00:00,wsj,40,18,en,precovid
"Meet the Bojangles'-chicken-eating, cargo-pants-wearing, Silicon Valley-eschewing ""Fortnite"" billionaire https://t.co/D9joeuldN0",2019-11-17 01:00:06+00:00,wsj,65,14,en,precovid
"“I am not running, my friends, to be president of the Democrats. I am running to be president of the United States; there’s a difference,” said former Massachusetts Gov. Deval Patrick https://t.co/hwC7eceygZ",2019-11-17 00:00:09+00:00,wsj,74,11,en,precovid
Are culottes the most divisive women's pants in existence? Perhaps. https://t.co/tZTQF5xzJS,2019-11-16 23:30:02+00:00,wsj,32,6,en,precovid
"From @WSJopinion: As usual, the question Democrats won’t answer: Should the top 1% pay half of all income taxes? Two-thirds? Three-fourths? Where does their “fair share” end? https://t.co/RPfk5tIrMf",2019-11-16 23:00:16+00:00,wsj,59,22,en,precovid
"A White House official feared a leak of the transcript of Trump's Ukraine call could be politically damaging, testimony shows https://t.co/fq6yvZyofl",2019-11-16 22:28:03+00:00,wsj,72,41,en,precovid
"Gucci went quiet after a controversial design caused social media backlash. Now, CEO Marco Bizzarri is ready to unveil its dramatic next move. https://t.co/bdWPSwwByL",2019-11-16 22:00:19+00:00,wsj,25,11,en,precovid
The famed couples counselor is carving out a new niche as an executive coach. She insists her skills haven’t changed. The workplace has. https://t.co/ILdtuES46b,2019-11-16 21:45:07+00:00,wsj,37,13,en,precovid
"The ratification of a new labor deal with Ford gives union leaders momentum as they try to complete contract talks in Detroit, turning to Fiat Chrysler next  https://t.co/hV2rwHa7Q2",2019-11-16 21:30:05+00:00,wsj,29,13,en,precovid
Two adults and three children are dead in an apparent murder-suicide in San Diego https://t.co/60v1y1wuHZ,2019-11-16 21:09:24+00:00,wsj,21,15,en,precovid
"In Minnesota, trade tensions are testing farmers’ loyalty to the president https://t.co/3PkgQbUSJ7",2019-11-16 21:00:03+00:00,wsj,30,16,en,precovid
Presidential candidate Elizabeth Warren’s tax proposals would push federal rates on billionaires and some multimillionaires above 100% to finance social programs. Some say that could slow economic growth. https://t.co/gRC0KgFGBp,2019-11-16 20:45:04+00:00,wsj,89,31,en,precovid
Deval Patrick’s ties to the health-care industry give fellow Democratic presidential hopefuls an opening to pounce https://t.co/VxiF7ZkGkG,2019-11-16 20:25:03+00:00,wsj,45,18,en,precovid
"Romania’s new prime minister, Ludovic Orban, has the same last name as his counterpart in next-door Hungary, Viktor Orban. https://t.co/FaMflPK2xF",2019-11-16 20:15:03+00:00,wsj,42,21,en,precovid
"Would you willingly submit yourself to the flu? How about for $2,500? https://t.co/rgJQLHx2cl",2019-11-16 20:00:15+00:00,wsj,39,10,en,precovid
"Nick and Joe Jonas, and actress wives Priyanka Chopra and Sophie Turner, set real-estate records in Encino by buying two homes near each other https://t.co/WT25MztBkz",2019-11-16 19:45:04+00:00,wsj,93,10,en,precovid
"Stents and bypass surgery are no more effective than drug treatment and better health habits in preventing heart attacks and death, a study found https://t.co/xed9k65LyJ",2019-11-16 19:20:04+00:00,wsj,225,124,en,precovid
"The Afghan government said it is reassessing a planned prisoner swap in which the Taliban was supposed to release two teachers, an American and an Australian, in exchange for three militants held at U.S. air base https://t.co/4vhAtZPSz2",2019-11-16 19:15:05+00:00,wsj,23,16,en,precovid
"From @WSJopinion: On the evidence and the process to date, Democrats are turning impeachment into a routine political weapon, and future Presidents of both parties will regret it https://t.co/Uta0Xk2m67",2019-11-16 19:00:08+00:00,wsj,118,40,en,precovid
"Chinese soldiers in Hong Kong make rare appearance to clear protesters' roadblocks, raising questions about the army's future role in the city https://t.co/Q5cIQmPx6F",2019-11-16 18:45:04+00:00,wsj,227,198,en,precovid
"“Newark is ranked #20, but that still seems too high.” How would you modify The Wall Street Journal’s methodology for the 2020 airport rankings?https://t.co/rRjKea39sl",2019-11-16 18:30:04+00:00,wsj,19,10,en,precovid
"As the online influencer market passes $8 billion annually, camera brands are looking for a way to compete with evolving smartphone tech. Here's how. https://t.co/M1Bz6iKj2V",2019-11-16 18:15:07+00:00,wsj,74,33,en,precovid
A rise in campus mental health issues is colliding with the popularity of studying abroad https://t.co/wBxMZmDcpP,2019-11-16 18:00:07+00:00,wsj,44,20,en,precovid
There’s nearly 500 films and 7500 TV episodes available on Disney+ so we highlight the most essential things to watch https://t.co/vPqTtYdKGS,2019-11-16 17:45:06+00:00,wsj,46,11,en,precovid
"An exclusive look at the residential conversion of Manhattan's Waldorf Astoria, soon to offer 375 luxury condos for sale https://t.co/JajWWfgtO8",2019-11-16 17:30:03+00:00,wsj,51,23,en,precovid
"Rep. Elise Stefanik emerged during the first week of public impeachment hearings as a high-profile GOP voice, sparring with Chairman Adam Schiff and saying President Trump shouldn’t be impeached. https://t.co/EMI8YXfLoj",2019-11-16 17:15:07+00:00,wsj,226,42,en,precovid
The dream of a cashless society has arrived in China—and it's a nightmare for tourists https://t.co/Z913GGVY74,2019-11-16 17:00:07+00:00,wsj,110,55,en,precovid
"Every minute, an estimated 3.8 million queries are typed into Google. The company exerts increasing control over the results. https://t.co/0eMDIfq54A https://t.co/xlBwM9nOsZ",2019-11-16 16:45:08+00:00,wsj,46,35,en,precovid
"Court action pits Ricardo Salinas Pliego against the government of President Andrés Manuel López Obrador, with whom the businessman has allied. https://t.co/rgyirJIiU1",2019-11-16 16:30:04+00:00,wsj,53,27,en,precovid
Protesters block traffic and clash with police in Iran after government raises gasoline price by 50% overnight https://t.co/0lbZMKhrFL,2019-11-16 16:15:07+00:00,wsj,110,60,en,precovid
"From @wsjopinion: Both Elizabeth Warren and Adam Neumann wanted to realize their dreams not on any sound economic principles, but instead on a stolen checkbook, writes @AndyKessler https://t.co/v1Cq9dyVWD",2019-11-16 16:00:14+00:00,wsj,69,16,en,precovid
"Heard on the Street: EA’s newest ""Star Wars"" game scores well with critics at a key moment for the game publisher https://t.co/3m9KoKe1nM",2019-11-16 15:45:04+00:00,wsj,24,6,en,precovid
"After World War II, the U.S. government’s Project Stormfury tried to give scientists control over the most violent force in nature: hurricanes https://t.co/Mr8eqTDDnC",2019-11-16 15:30:10+00:00,wsj,52,23,en,precovid
"Hong Kong's violent protests against Chinese rule are getting younger: More than a third of 4,000 protesters arrested in Hong Kong are age 20 and younger. The youngest protester arrested is 11.  https://t.co/cvVenmtvWY",2019-11-16 15:15:04+00:00,wsj,485,360,en,precovid
Queen Elizabeth has met with the sitting prime minister every week for 67 years. And she’s not afraid to make suggestions. https://t.co/8jLCD4P5wc,2019-11-16 15:00:11+00:00,wsj,169,44,en,precovid
"America’s edge in high-tech innovation is precarious. To maintain it, we need an industrial policy to keep advanced manufacturing know-how in the U.S. https://t.co/LJ52MuJNut",2019-11-16 14:45:07+00:00,wsj,102,43,en,precovid
"With ""Charlie's Angels"" Elizabeth Banks owns a big-budget action franchise from beginning to end—rare for a female director https://t.co/Q0Kc37JTSn",2019-11-16 14:30:05+00:00,wsj,105,14,en,precovid
"Streetwise: The inexorable logic of a late-stage bull market means future returns will be lower than in the past, even if a recession can be avoided for now https://t.co/LPZ0KaXNpD",2019-11-16 14:15:08+00:00,wsj,30,14,en,precovid
"The impeachment hearings captured the public’s attention this week, while Democrats seeking the presidential nomination grew more aggressive in their attacks on party rivals https://t.co/EWHmBxL82P",2019-11-16 14:00:17+00:00,wsj,30,7,en,precovid
"The WSJ Airport Rankings are back, this time rating the 40 largest airports in the U.S. See how yours performed. https://t.co/bN6IyKYXcl",2019-11-16 13:45:03+00:00,wsj,64,21,en,precovid
"Three months after being cut off from the internet, 8chan, the website associated with mass shootings, went back online this week—but only briefly as the site’s operators duel with its creator https://t.co/btjKb7dpGy",2019-11-16 13:30:11+00:00,wsj,29,10,en,precovid
"President Trump issues pardons for two members of the U.S. military and orders the restoration of rank for a third, despite Pentagon concerns https://t.co/IsRv1IzKdq",2019-11-16 13:30:11+00:00,wsj,80,38,en,precovid
The benefits of board books for babies (and parents) https://t.co/MvuINaTpGv,2019-11-16 13:15:04+00:00,wsj,33,8,en,precovid
"Beijing’s soldiers in Hong Kong made a rare appearance on the city’s streets to clear protesters’ roadblocks, raising questions about the army’s future role there https://t.co/lxESgEF3wj",2019-11-16 12:45:05+00:00,wsj,7098,6907,en,precovid
"The new Stanford Hospital, opening Sunday, borrows ideas about user experience from its neighbor down the road, Apple  https://t.co/Bnv8lXp16f",2019-11-16 12:30:06+00:00,wsj,64,25,en,precovid
"Democratic presidential candidates have built up sizable campaign organizations in Nevada, a state viewed as the first racially diverse early nominating contest  https://t.co/i7I63qo85v",2019-11-16 12:15:03+00:00,wsj,39,9,en,precovid
"In Minnesota, trade tensions are testing farmers’ loyalty to the president https://t.co/cI4JSM9Wd7",2019-11-16 12:00:17+00:00,wsj,38,20,en,precovid
Long Island City’s real-estate market has done just fine in the year since Amazon nearly made it a new home https://t.co/3215uHvQ8W,2019-11-16 11:45:07+00:00,wsj,43,10,en,precovid
Harbin Bank is linked to a once-powerful tycoon who disappeared in 2017 amid a wave of prosecutions of big private investors in China https://t.co/AgU37wiglU,2019-11-16 11:30:07+00:00,wsj,20,8,en,precovid
"Mark Sandy, who signed paperwork holding up aid to Ukraine, to speak to White House investigators behind closed doors https://t.co/7C2CWlTxao",2019-11-16 11:15:01+00:00,wsj,114,37,en,precovid
"In White House meetings and talks with foreign leaders, Trump has repeatedly described Ukraine as “totally corrupt” and full of “terrible people,” administration officials say https://t.co/P5yafcGVRE",2019-11-16 11:00:09+00:00,wsj,59,31,en,precovid
"Taylor Swift has issues with her old label, and they just won’t go away  https://t.co/YlhzITBaq6",2019-11-16 10:45:03+00:00,wsj,52,8,en,precovid
Take a look at the front page of today's Wall Street Journal https://t.co/GxKKR1ou23 https://t.co/mh6V1LduHH,2019-11-16 10:30:08+00:00,wsj,39,14,en,precovid
"In an age when many people feel married to their jobs, a marriage counselor is stepping in to fix fractured work relationships https://t.co/I1GlTSCLd9",2019-11-16 10:30:07+00:00,wsj,49,15,en,precovid
"Suddenly thrust into the Bolivian presidency after Evo Morales's exit, Jeanine Añez pledges new elections as turbulence grips the country https://t.co/pyOGqad4b7",2019-11-16 10:00:08+00:00,wsj,29,7,en,precovid
Deadly Brazil dam collapse prompts proposal of strict new standards for mining companies   https://t.co/Ju7v375U3f,2019-11-16 09:30:11+00:00,wsj,43,22,en,precovid
SoftBank's Wirecard investment came with a twist--no SoftBank cash. Here's how it worked. https://t.co/3EEsqXxSK8 https://t.co/hA7cMNo0zx,2019-11-16 09:00:06+00:00,wsj,18,7,en,precovid
"Rain jackets may keep you dry, but even the best tend to feel crinkly and suffocating. These new materials solve that. https://t.co/PaRsbaLbvx",2019-11-16 08:30:08+00:00,wsj,58,19,en,precovid
India’s progress in moving workers out of the informal economy is hampered by meager growth https://t.co/WNvnH9yvj1,2019-11-16 08:00:07+00:00,wsj,33,12,en,precovid
"“You’re trying to get someone to take you over, to possess you,” says Helena Bonham Carter of her characters. “It’s actually marginally dangerous.” https://t.co/flg3mpwZqc",2019-11-16 07:30:10+00:00,wsj,98,19,en,precovid
"How Amazon urged Chinese factories to sell directly to Americans—and helped populate the site with unsafe, counterfeit and mislabeled products https://t.co/xX1WHySd7i",2019-11-16 07:00:11+00:00,wsj,119,82,en,precovid
Business once celebrated CEOs who barely slept. Now workplaces are building sleep pods. Tired columnist @jasongay welcomes the Office Sleep Revolution. https://t.co/pr6vMRHS4w,2019-11-16 06:30:07+00:00,wsj,96,39,en,precovid
Queen Elizabeth has met with the sitting prime minister every week for 67 years. And she’s not afraid to make suggestions. https://t.co/8rrJrizcyE,2019-11-16 06:15:05+00:00,wsj,263,81,en,precovid
"India sent tens of thousands of troops to quell Kashmir and blocked communications, devastating trade of the region's prized saffron crop https://t.co/wH3oPFlSP6",2019-11-16 06:00:11+00:00,wsj,44,28,en,precovid
"After World War II, the U.S. government’s Project Stormfury tried to give scientists control over the most violent force in nature: hurricanes https://t.co/x9hvQf5H8t",2019-11-16 05:45:05+00:00,wsj,55,23,en,precovid
Here's an early look at the front page of The Wall Street Journal's weekend edition https://t.co/fwBwErOsxT https://t.co/RJEX2tQefd,2019-11-16 05:30:05+00:00,wsj,36,22,en,precovid
"In southern Minnesota, many farmers, though frustrated with Trump’s trade policies, plan to support him next year https://t.co/lhLDkhHOWn",2019-11-16 05:15:04+00:00,wsj,61,23,en,precovid
Investors that bet on the rising fortunes of startups are finding it difficult to cash out at a profit https://t.co/GfUfTxcsIn,2019-11-16 05:00:09+00:00,wsj,26,10,en,precovid
These are the bottles that should be on your table this Thanksgiving https://t.co/JmcsqE2TG0,2019-11-16 04:45:02+00:00,wsj,37,6,en,precovid
"With an election less than a year away, the ballot box is a better place to try Trump’s questionable judgment, writes @gerardtbaker https://t.co/qWtvLDaXY1",2019-11-16 04:30:10+00:00,wsj,62,9,en,precovid
"From @WSJopinion: If Adam Schiff were confident in his legal position, he’d want to put the case to a judge. Yet he seems desperate not to, writes @DavidRivkin and Lee A. Casey. https://t.co/yOrddookFK",2019-11-16 04:15:02+00:00,wsj,133,40,en,precovid
"“My friends and I barely slept last night,” a mainland Chinese student at the City University of Hong Kong said https://t.co/0XQkW1RZOz",2019-11-16 04:00:08+00:00,wsj,53,29,en,precovid
"Washington wants South Korea to shoulder more of the cost for U.S. military support on the peninsula: “Korea is a wealthy country and could and should pay more to help offset the cost of defense,” American Defense Secretary Mark Esper said https://t.co/Id4OIFUn42",2019-11-16 03:45:05+00:00,wsj,62,22,en,precovid
TikTok is testing a new feature that could give the popular video-sharing app an entry into e-commerce and a new way to make money beyond advertising to its growing U.S. audience https://t.co/rvxuKeEzyY,2019-11-16 03:30:06+00:00,wsj,28,9,en,precovid
"We caught up with expats who previously wrote for us about retiring overseas in places like France, Chile, and Costa Rica. Do they still like it? Have they returned home? Here's what they told us. https://t.co/QHfpeuUgs8",2019-11-16 03:15:03+00:00,wsj,74,24,en,precovid
It was a deal during the 1997 draft that almost didn't happen. It also led directly to the biggest NBA trade of 2019. https://t.co/ttgQhLSso2,2019-11-16 03:00:11+00:00,wsj,25,11,en,precovid
Taylor Swift and her former label continued to trade barbs in an escalating dispute over the pop star’s right to perform her old hits https://t.co/r9TmB7w2hi,2019-11-16 02:45:03+00:00,wsj,70,21,en,precovid
"The SEC is considering a new rule that would let financial advisers solicit endorsements from celebrities. What they should do is encourage advisors to tell prospective clients about their investment results, says @jasonzweigwsj. https://t.co/ewE8nCAWy3 https://t.co/WH3ChDzxOd",2019-11-16 02:30:06+00:00,wsj,24,5,en,precovid
"Successful fast-food product launches lure customers from one chain to another rather than expand the pool. Recent viral hits like the Popeyes chicken sandwich represent small victories in what has become a tough market.
https://t.co/UJ1kkZPc3t",2019-11-16 02:15:03+00:00,wsj,39,7,en,precovid
"President Trump intervened in three war crimes cases, pardoning two U.S. military members and ordering the restoration of rank for a third https://t.co/IHzMIOQxwZ",2019-11-16 02:09:06+00:00,wsj,78,38,en,precovid
Blacklisting websites. Favoring big businesses. Editing autofill responses. This is how Google engineers what you find online. https://t.co/hgci6PBClc,2019-11-16 02:00:13+00:00,wsj,53,24,en,precovid
From @WSJopinion: Americans who want a preview of coming attractions under Medicare for All should take a look at the annual “winter crisis” at Britain’s National Health Service that is starting early this year https://t.co/5SdRLl537h,2019-11-16 01:45:04+00:00,wsj,46,29,en,precovid
A tweet from President Trump during the second public impeachment hearing scrambled the Republican hearing strategy https://t.co/crWUDheuRO,2019-11-16 01:30:07+00:00,wsj,66,23,en,precovid
"A replacement map for North Carolina’s congressional districts was finalized by GOP lawmakers, with lines redrawn to address partisan bias that will endanger re-election prospects for two Republicans next year https://t.co/kzbRl6hRLv",2019-11-16 01:15:06+00:00,wsj,74,29,en,precovid
"Attorneys for Steve Wynn, former chief of Wynn Resorts, argued in a filing with the Nevada Gaming Commission that he can’t be fined by state casino regulators because he is no longer in the casino industry https://t.co/QQLrqV0m7N",2019-11-16 01:00:08+00:00,wsj,23,10,en,precovid
A tale of two Orbans: What happens when the prime ministers of Romania and Hungary share the same name. https://t.co/QGTjrPKiAk,2019-11-16 00:45:05+00:00,wsj,32,6,en,precovid
"Former Ambassador to Ukraine Marie Yovanovitch described in emotional terms her reaction to President Trump’s words and tweets about her, and a GOP lawmaker wondered why she was testifying at the impeachment inquiry at all https://t.co/JPEPApPdII",2019-11-16 00:30:04+00:00,wsj,81,34,en,precovid
"Texas’ top appeals court halted the scheduled execution of inmate Rodney Reed, whose conviction is being questioned by new evidence that his supporters say raises serious doubt about his guilt https://t.co/WyjaHVqQEa",2019-11-16 00:15:08+00:00,wsj,106,38,en,precovid
The most reliable streaming providers have typically used cable to deliver us content. But that’s changing with new and better satellites. #WSJWhatsNow https://t.co/26VwQx2tjS,2019-11-16 00:00:00+00:00,wsj,98,28,en,precovid
"A building owner, plumber and contractor were convicted of manslaughter for causing a 2015 blast in Manhattan’s East Village that killed two men and injured more than a dozen people https://t.co/WI9qbNgOEN",2019-11-15 23:45:06+00:00,wsj,20,12,en,precovid
"Hulu said it is boosting the cost of Hulu + Live TV—its service that offers live news and sports as well as on-demand content—to $54.99 a month, a $10 increase from the current price of $44.99 https://t.co/6wwuOO71LT",2019-11-15 23:30:09+00:00,wsj,19,11,en,precovid
"From @WSJopinion: A Senate bill would gut a government commission that protects the faithful, writes @ArriagaKristina https://t.co/yXcbxZy6UR",2019-11-15 23:15:11+00:00,wsj,22,9,en,precovid
"🎧 Listen: Nike said it would no longer sell its products on Amazon after two years on the platform. In today's episode of The Journal podcast, @khadeeja_safdar explains why the two companies split. https://t.co/qtrgTUncTg",2019-11-15 23:00:02+00:00,wsj,18,6,en,precovid
"Gains in banks and manufacturers helped propel the Dow to 28000 for the first time. But Apple powered the index’s latest 1,000-point rally. https://t.co/kwcguwywLJ",2019-11-15 22:45:08+00:00,wsj,34,11,en,precovid
"With a little cooperation from the railroads, it could be possible to become your own engineer, powering your own private railcars through some of North America’s most beautiful—and least accessible—landscapes https://t.co/KNJfYuBLxk",2019-11-15 22:30:13+00:00,wsj,92,26,en,precovid
"Bumble Bee Foods is preparing to file for bankruptcy within days over mounting legal expenses stemming from its involvement in a conspiracy to fix prices on canned tuna, according to people familiar with the matter https://t.co/Evr0ED9Nox",2019-11-15 22:15:06+00:00,wsj,52,44,en,precovid
"First, a warm-up video of the Cowboys' Dak Prescott went viral. Then the 49ers' Jimmy Garoppolo was seen doing the same thing. Why were these quarterbacks dancing? https://t.co/f0vktacT20",2019-11-15 22:00:07+00:00,wsj,19,5,en,precovid
"In Saudi Arabia just two years ago, there were no pop concerts, no Western tourists and no Saudi women driving. While the kingdom is allowing more personal freedom, this new Saudi Arabia also has a dark side. https://t.co/aLLrQ0Tzbm",2019-11-15 21:45:06+00:00,wsj,61,34,en,precovid
Blacklisting websites. Favoring big businesses. Editing autofill responses. This is how Google engineers what you find online. https://t.co/RSg0VlO7rI,2019-11-15 21:30:11+00:00,wsj,70,44,en,precovid
A 14-year-old shot; a 13-year-old with Molotov cocktails; an 11-year-old arrested: The extreme youthfulness of Hong Kong's protesters alarms Chinese officials. https://t.co/MNJ7CBIq9b,2019-11-15 21:15:04+00:00,wsj,112,56,en,precovid
Fans waited in massive lines for Popeyes’ chicken sandwich but @WSJheard explains why brands will need more than a viral sensation to compete in a tough fast-food market. #WSJWhatsNow https://t.co/jF0nFObCqQ https://t.co/4JPkZa4Iv0,2019-11-15 21:00:00+00:00,wsj,69,10,en,precovid
"From @WSJopinion: Impeachment is meant to be a big deal, but Democrats and the media have accomplished the disturbing feat of turning it into day-to-day partisan warfare, writes @KimStrassel https://t.co/LQ58soxLRh",2019-11-15 20:45:04+00:00,wsj,82,27,en,precovid
"Mortgage rates are low right now, but does it make sense to buy a home? @chris_rexrode has four points to consider before you close. #WSJWhatsNow https://t.co/mIddc52Zse",2019-11-15 20:30:00+00:00,wsj,35,10,en,precovid
New Jersey is asking Uber to pay nearly $650 million in unpaid employment taxes and fines https://t.co/0aMC7Eh3pA,2019-11-15 20:15:05+00:00,wsj,65,38,en,precovid
Famed couples counselor Esther Perel is carving out a new niche as an executive coach. She insists her skills haven’t changed. The workplace has. https://t.co/AyAiejgyfx,2019-11-15 20:00:09+00:00,wsj,38,8,en,precovid
Pope Francis said he is considering adding the category of “ecological sin” to the Catechism https://t.co/XE6CYmqVRn,2019-11-15 19:45:05+00:00,wsj,188,72,en,precovid
"Suddenly thrust into the Bolivian presidency after former President Evo Morales’s departure in a cloud of irregular elections, Jeanine Añez vows to hold a new vote soon, as turbulence grips the country https://t.co/XUy5OFsXTZ",2019-11-15 19:30:10+00:00,wsj,24,10,en,precovid
"Law-enforcement officials continue to search for a motive in the deadly school shooting in Santa Clarita, Calif., that left two students dead and three injured https://t.co/25w0Auxb0D",2019-11-15 19:15:05+00:00,wsj,22,13,en,precovid
"Cleveland Browns’ Myles Garrett has been suspended after he tore off the helmet of Pittsburgh Steelers’ Mason Rudolph and struck the quarterback in the head. (corrects an earlier tweet, which has been deleted, that incorrectly identified Mason Rudolph) https://t.co/jydQhvtMyt https://t.co/o9hrh0UzIY",2019-11-15 19:00:13+00:00,wsj,16,3,en,precovid
“If we lose the Christmas and New Year’s business we are finished.” Venice’s small-business owners struggle to keep afloat in floods. https://t.co/zW5F59c5Z1,2019-11-15 18:45:06+00:00,wsj,97,66,en,precovid
Twitter is widening restrictions on how certain advertisers target users as part of its new rules to block most political ads on its platform https://t.co/8NHaVUv6zk,2019-11-15 18:36:39+00:00,wsj,61,34,en,precovid
#WSJWhatsNow: This week was a win for Disney with the launch of Disney+ but Dean Foods can’t say the same. @paulvigna breaks down this week’s winners and losers. https://t.co/VVIyLBwXAU,2019-11-15 18:30:00+00:00,wsj,15,5,en,precovid
"From @WSJopinion: Teachers don’t have enough time to do our jobs properly. Teachers unions understand this and fight to protect our ability to do our jobs, writes Glenn Sacks. https://t.co/hrz5AGzG87",2019-11-15 18:15:06+00:00,wsj,36,13,en,precovid
Ira Millstein has long argued that America’s biggest companies have larger obligations to society. Now the rest of the business world is coming around to his view. https://t.co/QY94erEEVT,2019-11-15 18:00:18+00:00,wsj,56,19,en,precovid
Watch live: Ousted Ukraine Ambassador Yovanovitch testifies in impeachment probe https://t.co/OEQB9IiWxC,2019-11-15 17:30:10+00:00,wsj,31,10,en,precovid
Former Maryland congressman John Delaney tells us the worst job he ever had and why it left him with a scar on his back. Watch the full interview with John Delaney and @tparti: https://t.co/Fp9bUkjtGc #WSJWhatsNow https://t.co/N8SDaCoZkz,2019-11-15 17:20:00+00:00,wsj,19,6,en,precovid
"Breaking: Prosecutors are investigating if Rudy Giuliani stood to profit from a Ukraine natural-gas business pushed by two associates, say people familiar with the matter https://t.co/ZF3rZeKmBH",2019-11-15 17:09:07+00:00,wsj,1780,788,en,precovid
Breaking: Former Trump adviser Roger Stone has been found guilty of witness tampering and lying to Congress https://t.co/EJt5yeVG9y,2019-11-15 16:53:36+00:00,wsj,323,113,en,precovid
Cleveland Browns defensive lineman Myles Garrett could be the subject of unprecedented NFL discipline after taking Pittsburgh Steelers’ quarterback Mason Rudolph’s helmet off his head near the end of their game Thursday and hitting him with it https://t.co/iNUakebyOo,2019-11-15 16:45:06+00:00,wsj,46,16,en,precovid
"Hong Kong's violent protests against Chinese rule are getting younger: More than a third of 4,000 protesters arrested in Hong Kong are age 20 and younger. The youngest protester arrested is 11.  https://t.co/P8Ghi0ETrC",2019-11-15 16:30:08+00:00,wsj,460,377,en,precovid
Read our October story on Billy Reilly's mysterious disappearance and his parent's search for him https://t.co/620y7Kpt6V,2019-11-15 16:16:40+00:00,wsj,22,7,en,precovid
Lawmakers requested that the Justice Department's inspector general investigate the case of an FBI counterterrorism source who went missing in Russia in 2015 https://t.co/H4nkzpEukx,2019-11-15 16:15:02+00:00,wsj,39,16,en,precovid
A tale of two Orbans: What happens when the prime ministers of Romania and Hungary share the same name. https://t.co/NFpBtfUYWj,2019-11-15 16:00:12+00:00,wsj,16,6,en,precovid
"From @WSJopinion: This is behavior you’d expect from the political left, not the Trump Administration, but on drug prices it’s hard to tell the difference https://t.co/gXHxhWCxIg",2019-11-15 15:45:06+00:00,wsj,13,4,en,precovid
"Every minute, an estimated 3.8 million queries are typed into Google. The company exerts increasing control over the results. https://t.co/t26UvVauvw",2019-11-15 15:30:09+00:00,wsj,779,460,en,precovid
The prospects for Deval Patrick's last-minute entry into the presidential race could hinge on whether he can rebuild his Obama ties to compete against candidates who have spent months wooing donors and courting voters in early states https://t.co/tjXT7sanC5,2019-11-15 15:17:05+00:00,wsj,16,7,en,precovid
Antigovernment protesters and police shocked Hong Kong with some of the ugliest incidents in nearly six months of unrest this week https://t.co/NeBjL5XAl8,2019-11-15 15:00:37+00:00,wsj,37,18,en,precovid
"Each year, influenza sickens millions of people. But typically, too few Americans get the flu shot to shield everyone from the contagious disease. https://t.co/u7s1pvvreJ",2019-11-15 14:45:03+00:00,wsj,33,15,en,precovid
"The Trump administration released a far-reaching plan that would for the first time force hospitals and insurers to disclose their secret negotiated rates, according to senior White House officials https://t.co/SX48E6yCTf",2019-11-15 14:30:10+00:00,wsj,76,35,en,precovid
