text,date,newspaper,likes,retweets,lang,period
york socalled red flag law invoke time gun away people take effect accord official measure let judge bar people pose danger possess firearm,2022-05,nytimes,239,55,en,war
president emmanuel macron appoint élisabeth borne minister labor france prime minister monday mean appeal leftleane voter support help determine control parliament,2022-05,nytimes,181,35,en,war
york court unveil district damage democrat effort gain seat house create tossup midterm race courtappointed special master map produce competitive district,2022-05,nytimes,119,34,en,war
supermarket buffalo gunfire erupt weekend church banquet laguna woods california near nightlife district milwaukee wisconsin flea market houston millennium park chicago,2022-05,nytimes,221,94,en,war
yearold las vegas man charge murder monday authority open fire southern california church kill person critically wound congregant overpower hogtie,2022-05,nytimes,168,57,en,war
victim saturday mass shooting buffalo andre mackniel head tops grocery store birthday cake chip soda yearold son love father fiancée tracey maciulewicz,2022-05,nytimes,859,219,en,war
low risk category talk neighbor risk mitigation greg dillon director forest service fire modeling institutesee fire risk high,2022-05,nytimes,57,24,en,war
rural include wyoming montana property face risk half address low face degree wildfire risk datum show number rise,2022-05,nytimes,83,35,en,war
risk wildfire widespread severe accord datum time calculate risk property low statesand threat rise datum show high,2022-05,nytimes,206,78,en,war
representative ted budd prove political potency pair endorsement donald trump club growth influential antitax group spend million federal race time go trump pick,2022-05,nytimes,69,19,en,war
believer beloved literary magazine buy marketing company briefly host clickbait content scandal ensue flurry negotiation publisher mcsweeney,2022-05,nytimes,90,20,en,war
katherine massey victim mass shooting tops supermarket buffalo saturday write command letter local buffalo publication urge strong gun control law,2022-05,nytimes,1665,404,en,war
read review kendrick lamar mr morale amp big stepper,2022-05,nytimes,230,27,en,war
donald trump pay social medium platform truth social remain unclear regulator allow merger cashrich shell company forward accord corporate filing monday,2022-05,nytimes,175,41,en,war
el periodista detrás de serie pandemia íntima sintió conmovido ante el valor de los adolescentes las familias que compartieron sus experiencias profundamente personale para este proyecto que tomó más de año de reportaje,2022-05,nytimes,50,7,en,war
linda madre de descender en espiral depresión severa autolesión intento de suicidio controlas que piensa dijo agregó solo quiero decirle gente que puede pasar,2022-05,nytimes,38,2,en,war
según estudio reciente los adolescente en estados unidos reportan cada vez más que sienten solos incluso cuando el uso de internet participación en rede sociale disparado,2022-05,nytimes,15,4,en,war
nuestro reportero habló decenas de jóvenes para explorar naturaleza cambiante de adolescencia en estados unidos al preguntarle cuál es fuente principal de sus dificultades de salud mental notó que repetía palabra soledad,2022-05,nytimes,14,2,en,war
la crisis de salud mental en los jóvenes de ee uu intensificó pandemia según varios hospitales médicos es emergencia nacional que atraviesa grupos étnico raciale áreas urbana rurales sin importar el nivel socioeconómico,2022-05,nytimes,18,7,en,war
en ee uu las visitas las salas de emergencias de niños adolescentes motivada por ansiedad autolesiones aumentaron en las tasas de suicidio estables de aumentaron casi en en los chicos de años según los cdc,2022-05,nytimes,16,4,en,war
los adolescente en ee uu sufren cambio drástico hace tres décadas los riesgos salud de estos jóvenes debían bebida el embarazo el tabaco estas causas han disminuido mientraslas tasas de trastornos de salud mental han disparado,2022-05,nytimes,141,47,en,war
child return school buffalo york monday morning weary spend previous night vigil outside tops supermarket gunman kill people weekend,2022-05,nytimes,136,27,en,war
yearold buffalo man charge monday make threaten call local business sunday reference shooting tops unclear man face seven prison convict,2022-05,nytimes,289,66,en,war
gun violence archive nonprofit organization count mass shooting define people injure kill midmay shooting involve fatality,2022-05,nytimes,90,47,en,war
people lebanon go poll sunday country parliamentary election hard overstate bad life get average person country vote expect thing improve,2022-05,nytimes,82,23,en,war
supreme court rule ted cruz entitle money lend campaign despite federal cap repayment candidate loan campaign postelection contribution,2022-05,nytimes,175,56,en,war
tell sister tiktok sister monica clare young community hide go die,2022-05,nytimes,680,104,en,war
rep liz cheney republican wyoming house member gop leadership call party leader monday enable spread white nationalism gunman believe racist ideology kill people buffalo supermarket,2022-05,nytimes,2348,543,en,war
gunman kill people buffalo york supermarket saturday make massacre deadly mass shooting far shooting weekendhere partial list mass shooting,2022-05,nytimes,265,108,en,war
resident shooting tops supermarket buffalo prompt fury hypocrisy world turn eye neighborhood racism witness violent,2022-05,nytimes,646,115,en,war
work prohibition directly coordinate super pacs candidate instruction inside red box public page super pac continuously monitor practice brazen breathtakingly simple,2022-05,nytimes,109,44,en,war
telehealth startup cerebral investigation allegedly prescribe adhd drug properly screen patient raise question company quickly prescribe drug onlineonly evaluation,2022-05,nytimes,139,34,en,war
starbucks reimburse travel expense employee need abortion mile home memo monday company want ensure employee access quality health care,2022-05,nytimes,1529,210,en,war
hustling simp art beginning timethat onlyfans creator dme probably marketing ghostwriter impersonate woman,2022-05,nytimes,153,27,en,war
opinionyou ideally want stop virus spread right site people infect akiko iwasaki study covid vaccine write guest essay scientist work nasal covid vaccine reason,2022-05,nytimes,220,50,en,war
summit postsoviet host president vladimir putin monday kremlin belarus speak support invasion ukraine,2022-05,nytimes,258,74,en,war
coronavirus adept reinfecte people omicron descendant evolve partially dodge immunity wave infection maybe time future covid scientist fear,2022-05,nytimes,1701,1035,en,war
mourn hurt people gather vigil sunday outside tops supermarket buffalo york commemorate victim mass shooting,2022-05,nytimes,613,131,en,war
worsen formula shortage force mother push hard breastfeed nearly impossiblei cry try good work,2022-05,nytimes,453,187,en,war
innocent life victim buffalo attack,2022-05,nytimes,6777,2637,en,war
blood moon flower moon total eclipse call earth shadow drape moon sunday photo look like world,2022-05,nytimes,813,136,en,war
opinionthis catholic feel intense disquiet catholic doctrine shape misshape freedom future million woman man maureen dowd write,2022-05,nytimes,1247,161,en,war
half address low united states face degree wildfire risk firstever datum map rise threat,2022-05,nytimes,153,41,en,war
accuse gunman mass shooting buffalo plan prolong massacre attack tops supermarket saturday buffalo police commissioner gunman want continue rampage possibly go store,2022-05,nytimes,145,47,en,war
magnitude country loss nearly impossible grasp analysis america lose million people covid,2022-05,nytimes,165,74,en,war
vulnerable job require inperson work include food service health care transportation deem essential worker nearly worker age die covid work essential industry,2022-05,nytimes,217,103,en,war
nursing home batter especially early pandemic covid death resident staff longterm care facility total covid death associate facility,2022-05,nytimes,60,15,en,war
start pandemic imagine million people lose staggering total strike corner country strike evenly,2022-05,nytimes,731,256,en,war
russia stop humanitarian aid reach hundred thousand people region kherson ukraine doctor run medicine chronically ill patient week ukrainian official,2022-05,nytimes,332,163,en,war
opinionsometimes big datum reveal shocking secret seth stephensdavidowitz author write guest essay time big datum tell secret case happiness,2022-05,nytimes,139,28,en,war
break president biden approve plan redeploy hundred ground force somalia revive openende counterterrorism operation largely reverse donald trump decision withdraw troop country,2022-05,nytimes,2398,1191,en,war
student china elite peking university protest strict covid lockdown rule sunday argue measure poorly communicate unfair government quickly move censor video photo demonstration,2022-05,nytimes,262,96,en,war
suspect buffalo massacre psychiatric evaluation make threat high school official episode follow classmate pattern increasingly bizarre behavior,2022-05,nytimes,162,49,en,war
replacement theory racist conspiracy espouse suspect buffalo massacre help inspire wave mass shootingsonce confine fringe element theory potent force conservative medium politic,2022-05,nytimes,835,253,en,war
suspect buffalo shooting livestreame attack recording video widely sharedthe massacre raise question role social medium site allow violent hateful content proliferate,2022-05,nytimes,272,69,en,war
opinionthe buffalo shooting grotesque pattern bret stephens tell gail collins late conversation bloody crossroad easy access weapon increasingly commonplace conspiracy theory meet,2022-05,nytimes,196,59,en,war
wildfire risk widespread severe accelerate quickly accord firstever datum half address low face degree risksee map rise threat,2022-05,nytimes,171,80,en,war
qatar gain profound wealth sell natural gas world west scramble gas wake russia invasion ukraine persian gulf work ramp production boost geopolitical importance,2022-05,nytimes,300,89,en,war
official quickly label racist massacre buffalo saturday domestic terrorism gov kathy hochul york call horrific white supremacist shooting act terrorism,2022-05,nytimes,463,134,en,war
coronavirus case spread alarming rate particularly northeast midwest average case identify increase week ago,2022-05,nytimes,805,477,en,war
suspect buffalo shooting write online motivate racist conspiracy know replacement theorywhat mainstream listen today episode daily,2022-05,nytimes,270,113,en,war
nato grant fasttrack membership sweden finland secretary general raise pressure president vladimir putin justify invasion ukraine cast need nato away russia border,2022-05,nytimes,2289,566,en,war
treasury secretary janet yellen meeting warsaw monday try global tax deal broker track deliberation despite initially sign deal poland voice reservation,2022-05,nytimes,166,48,en,war
analysis sweden finland embrace nato strong indication profound change europe face aggressive russian imperial project write theirs declaration western resolve,2022-05,nytimes,536,120,en,war
gunman open fire church laguna woods california sunday kill person critically wound overpower congregant hogtie prevent bloodshed authority,2022-05,nytimes,364,80,en,war
breaking mcdonald sell business russia country serve potent symbol usstyle capitalism,2022-05,nytimes,3039,667,en,war
yearold girl find dead brooklyn home sunday afternoon cut bruise head bite mark police,2022-05,nytimes,112,36,en,war
renault agree sell stake russia big carmaker statebacke entity deal allow renault western carmaker expose russia market buy stake choose return country,2022-05,nytimes,363,98,en,war
multiple sclerosis narrative line selma blair impose mean baby memoir reviewer write illness attack spine spine story offer perspective alongside structure,2022-05,nytimes,160,28,en,war
selfdeclared republic transnistria ukraine border steer moscow decade rare visit reporter photographer inside look operate hear transnistrians fear war,2022-05,nytimes,137,35,en,war
family rural australia rebuild bush fire ago opposition labor party win country election saturday onceconservative town shift allegiance anger,2022-05,nytimes,123,32,en,war
senator chris van hollen maryland recover minor stroke announce sunday longterm effect damage remain observation,2022-05,nytimes,142,53,en,war
summer approach rome alive reopen museum natural wine spot kitschcool hotel roof bar citywide music festival,2022-05,nytimes,285,38,en,war
stop snoringthis sleepdisrupte problem cause variety thing expert way find relief,2022-05,nytimes,218,38,en,war
subdivision trade winds beaches house vacation home coast north carolina symbol effect rise ocean sea level rise roughly inch climate change key reason,2022-05,nytimes,368,109,en,war
find dishwasher clean seriously crusty dish quietly reliably test dozen major brand talk manufacturer interview expert include dishwasher engineer,2022-05,nytimes,137,21,en,war
look tasty possible vegetarian food home chef writer samin nosrat speak york times virtual event tuesday offer guidance reader vegetarian home cooking challenge,2022-05,nytimes,202,38,en,war
australia covid death rate sit onetenth america put nation million people near global ranking protection life country share similar demographic rate point different culture trust,2022-05,nytimes,635,198,en,war
gunman open fire inside southern california church sunday kill person critically wound overpower congregant hogtie prevent bloodshed authority,2022-05,nytimes,611,131,en,war
somalia leader sunday election delay few candidate register unseat incumbent president resident wonder administration difference,2022-05,nytimes,163,41,en,war
moon knight risk oscar isaac résumé include big fantasy franchise hollywood include star wars xmen explain end play film title character feel right,2022-05,nytimes,634,57,en,war
supreme court draft opinion leak group know decentralized autonomous organization float idea abortionfocuse dao provide money woman abortion service soon severely restrict ban,2022-05,nytimes,250,53,en,war
lunar watcher watch moon start turn copperre color pm eastern time watch,2022-05,nytimes,508,137,en,war
classmate speak gunman carry buffalo shooting behavior lead graduation include wear hazmat suit class school resume person,2022-05,nytimes,322,84,en,war
democrats vow push domestic terrorism legislation improve intelligence sharing coordination law enforcement agency follow mass shooting buffalo despite grow republican opposition,2022-05,nytimes,758,181,en,war
southwestern corner north carolina largely workingclass republican stronghold nearly mind rep madison cawthorn see future republican party,2022-05,nytimes,108,19,en,war
undocumented mexican woman undocumented mexican immigrant lebanese student americanborn syrian aid investigator bad subway attack decade seek protection nation immigration system,2022-05,nytimes,601,212,en,war
kathy barnette republican senate candidate pennsylvania sunday seek downplay past islamophobic message social medium tell fox thought prompt intend facilitate conversation,2022-05,nytimes,127,47,en,war
shopper run routine errand grocery store employee include security guard shot buffalo information victim emerge sunday official relative know victim,2022-05,nytimes,254,72,en,war
president vladimir putin zealously guard family scrutiny sanction crack secrecy,2022-05,nytimes,791,163,en,war
group stranger save unconscious florida driver reunite friday video dramatic rescue circulate online watch,2022-05,nytimes,502,69,en,war
breaking multiple victim report shooting southern california church sunday orange county sheriff department weapon involve shooting recover person custody,2022-05,nytimes,753,368,en,war
deadly racist massacre recent american history law enforcement official york go home accuse gunman delve mental gov kathy hochul promise action hate speech,2022-05,nytimes,304,91,en,war
begin monday york state flag fly halfmast honor victim buffalo shooting remain victim lay rest,2022-05,nytimes,623,116,en,war
president biden condemn mass shooting describe attack racially motivated act white supremacy remark national peace officers memorial service,2022-05,nytimes,677,125,en,war
nurse medication error kill patient tennessee sentence probation friday end case prompt concern health care worker fearful medical mistake criminalize,2022-05,nytimes,427,95,en,war
breaking lt gov john fetterman pennsylvania frontrunner democratic senate primary recover stroke unclear return inperson campaign tuesday primary,2022-05,nytimes,767,221,en,war
opinionmr trump delighted cringeinduce desperation dr oz refashion maga man write michelle cottle member editorial board,2022-05,nytimes,173,39,en,war
loss donets river crossing bilohorivka ukraine start spread russian blogger appear hold criticism incompetent leadership,2022-05,nytimes,1089,322,en,war
community member religious leader activist gather outside tops supermarket jefferson avenue buffalo york people kill saturday,2022-05,nytimes,534,119,en,war
republicans pennsylvania remain devoted donald trump swayed guidance race determine control senate lean away dr mehmet oz trump endorse,2022-05,nytimes,210,47,en,war
break suspect authority go carry shooting buffalo grocery store receive mental health evaluation make threat high school police,2022-05,nytimes,633,245,en,war
conservative jewish organization set host conference york museum jewish heritage plan suddenly derail lastminute speaker addition gov ron desantis florida,2022-05,nytimes,203,43,en,war
heyward patterson frequently people ride tops supermarket help carry grocery people fatally shoot buffalo accord great niece,2022-05,nytimes,793,253,en,war
buffalo police commissioner joseph gramaglia sunday shooting suspect bring mental health evaluation june make gramaglia generalized threat classmatefollow live update,2022-05,nytimes,343,110,en,war
president biden sunday describe attack buffalo raciallymotivated act white supremacy call nation address hate remain stain soul america,2022-05,nytimes,658,148,en,war
celestine chaney kill buffalo shoot son wayne jones visit sister go supermarket chaney want strawberry shortcake love,2022-05,nytimes,2293,630,en,war
nichole waltrich yearold sister emily die covid summer try shut pandemic relate chatter social medium feel shout void try world understandmy sister matter,2022-05,nytimes,292,38,en,war
lose mother covid omicron wave tom noland find thought familiar americans love one million dead pandemic time leave,2022-05,nytimes,130,23,en,war
somebody lose husband cancer immediate sympathy sam beeson wife die covid age lose wife covid thing people preexist condition,2022-05,nytimes,91,21,en,war
virus claim dr anand mehendale kerrville texas week begin feel ill thanksgiving weekend daughter rachel schedule vaccine dose father die sob injection,2022-05,nytimes,41,7,en,war
lynnetta ford yearold mother infect covid mother hospital lynnetta carefully wash bedding readying return imagine,2022-05,nytimes,31,7,en,war
kaitlyn urenda mother school nurse die covid july overcome grief anger furious texas official loosen restriction early pandemic leave people like mother risk,2022-05,nytimes,33,7,en,war
laura jackson social worker convince husband hospital let touch saidfrom call child facetime father body take away,2022-05,nytimes,48,11,en,war
spring shubham chandra agonize able father hospital die later octoberi give world sit tell dad love,2022-05,nytimes,27,5,en,war
dozen interview people lose family member spouse friend covid tell story pandemic people love render invisible country eager pandemic past,2022-05,nytimes,51,15,en,war
nearly million people die covid united statesin dozen interview people share feeling love one lose covid render invisible country eager pandemic past,2022-05,nytimes,445,137,en,war
vice president kamala harris express condolence victim family statement echo call president biden clearly condemn shooting attack motivate racism hate,2022-05,nytimes,632,166,en,war
roberta drury kill buffalo shoot sister amanda drury way tops supermarket grocery dinner vibrant,2022-05,nytimes,788,200,en,war
aaron salter jr spend decade buffalo police department retire take job security guard tops buffalo grocery store gunman kill people victim action,2022-05,nytimes,771,222,en,war
robert donald owner gun store endicott york sell assault weapon man accuse kill people buffalo donald background check gunman sell gun report show,2022-05,nytimes,926,334,en,war
ago dennis degray paralyze accident implant brain allow play video game manipulate robotic limb send text email purchase product amazon fly simulator drone lift finger,2022-05,nytimes,700,163,en,war
supply chain disruption severe weather global force contribute high inflation rate pressure feel shopper weekly run grocery store turn storehoppe bribe staff bake good,2022-05,nytimes,187,37,en,war
elizabeth line construction soon uncoil central london cathedrallike station roomy car manager testament power public transportation,2022-05,nytimes,276,48,en,war
gov kathy hochul york mass shooting buffalo supermarket call elect official business leader address lethal combination hateful ideology online overabundance gun,2022-05,nytimes,1313,276,en,war
high concentration black resident buffalo east suspect saturday mass shooting reason target area direct result decade segregation systemic racism accord decade research,2022-05,nytimes,3709,1577,en,war
condition york large jail notoriously bad little attention pay circumstance female detainee percent mother percent victim domestic violence,2022-05,nytimes,206,61,en,war
technique boil egg technically steamed cook inch water maximize chance turn perfectly smooth blemishfree egg jump shell,2022-05,nytimes,684,118,en,war
finland government announce sunday apply membership nato end decade strategic nonalignment pave way significant expansion western military alliance,2022-05,nytimes,1535,309,en,war
christchurch zealand massacre serve grotesque touchstone racist violence world like man suspect kill people buffalo grocery store saturday appear draw inspiration,2022-05,nytimes,259,66,en,war
britain defense ministry sunday russia lose ground combat force commit invasion ukraine february,2022-05,nytimes,485,107,en,war
hotel space tourism project open promise villa suite gym restaurant bar spacesuit,2022-05,nytimes,359,88,en,war
episode host selena gomez saturday night live try distract week celebrity lawsuit whoopee cushion,2022-05,nytimes,208,18,en,war
empire state trail sprawl route connect buffalo albany york canadian border showcase york state history natural beauty interactive guide highlight,2022-05,nytimes,950,131,en,war
fda advise consumer look counterfeit athome coronavirus test flowflex ihealth branding common sign fake test watch accord,2022-05,nytimes,170,96,en,war
want garden smart invest number tool investment matter important tool body form habit avoid common injury,2022-05,nytimes,212,40,en,war
expert recommend infant car seat spend past consult safety expert scour review test different model real world find good,2022-05,nytimes,137,36,en,war
itch feel bad night yearold woman will lie urge scrape skin body wear thick cotton glove protect nail cause,2022-05,nytimes,153,26,en,war
spend hour research make good patio furniture expert tip help find good item outdoor space,2022-05,nytimes,212,23,en,war
nearly decade test expert find good fan beat heat clear stuffy room,2022-05,nytimes,378,62,en,war
keanu reeves unknowable icon internet adorably tragic boyfriend prolific actor act movie star appear little morris ask alex pappademas processing,2022-05,nytimes,491,69,en,war
una campaña de financiamiento colectivo en internet está generando millones de dólares en donacione gran cantidad de armas pequeñas equipo militar para ucrania,2022-05,nytimes,128,37,en,war
violence reform away hoda katebi lead critic global garment industry particularly fastfashion sector hidden world ultimately want tear,2022-05,nytimes,468,77,en,war
vladimir putin view expansion nato existential threat leave russia hem western missile doorstep invasion ukraine nato brink large potential expansion nearly decade,2022-05,nytimes,3407,734,en,war
bushwick bachelor selffunded youtube reality series inspire abc franchise offer willing young single brooklyn chance fairy end,2022-05,nytimes,157,19,en,war
en algunos pueblo ubicado largo frente de batalla los soldados ucraniano rusos enfrentan corta distancia vece vista adversario,2022-05,nytimes,128,28,en,war
people generally prefer stranger steer clear wedding confluence factor tie pandemic leave couple need avoid awkward table waste expense welcome wedding crasher,2022-05,nytimes,141,25,en,war
biden administration send baby formula undocumented immigrant expense american family amid national shortage,2022-05,nytimes,4145,1505,en,war
find right organization help ukrainian refugee challenge reward immeasurable write poland help distribute clothing,2022-05,nytimes,180,43,en,war
britney spears recently release conservatorship prevent pregnant reveal instagram saturday miscarriage,2022-05,nytimes,1005,143,en,war
ukrainian rap folk band kalush orchestra win eurovision song contest saturday european viewer jury deliver symbolic pop culture endorsement solidarity ukraine defense russia invasion,2022-05,nytimes,13664,1600,en,war
despite europe australia compete eurovision entry sheldon riley familiar american viewer quarterfinal america got talent,2022-05,nytimes,382,43,en,war
yearold white travel outside buffalo custody attack tops grocery store official racially motivated people shoot black,2022-05,nytimes,978,623,en,war
kalush orchestra stefania element eurovision hit highspeed rap catchy folk singe break dancer dress carpethere need know group journey turin,2022-05,nytimes,508,76,en,war
york university taylor versiontaylor swift deliver commencement speech receive honorary doctorate art,2022-05,nytimes,5980,782,en,war
americans way pandemic upend plan bring tumult sicken million group force separate path love one nearly million people die covid,2022-05,nytimes,207,62,en,war
cautivar los bebés es arte ciencia en moonbug potencia entretenimiento infantil que crea comercializa espectáculos para públicos de hasta año si tiene hijos es posible que sus programas ya hayan llevado borde de locura,2022-05,nytimes,56,20,en,war
people kill shooting tops supermarket buffalo york accord person familiar government investigation gunman custody,2022-05,nytimes,223,123,en,war
page york times sunday,2022-05,nytimes,2520,1028,en,war
opinionthe white house consider proposal debt cancellation possibly incomebase limit eligibility write times editorial board limit crucial direct help need,2022-05,nytimes,237,45,en,war
breaking gunman open fire saturday grocery store buffalo york police multiple people wound suspect custody,2022-05,nytimes,870,433,en,war
police officer bronx kill man fire air pistol friday night second fatal encounter borough,2022-05,nytimes,137,41,en,war
thousand marcher converge nation capital country saturday support abortion right nearly week leak supreme court draft opinion overturn roe wade,2022-05,nytimes,1898,394,en,war
lieutenant governor pennsylvania john fetterman shortsandhoodie image connect voter primary frontrunner democratic senate nomination simply thing,2022-05,nytimes,659,95,en,war
justice clarence thomas describe leak draft opinion overturn roe wade kind infidelity destroy trust member supreme court,2022-05,nytimes,325,100,en,war
eurovision world mostwatche song contest reach glitzy campy climaxfollow reporter live update,2022-05,nytimes,548,92,en,war
north korea report surge suspect coronavirus infection death saturday struggle contain report outbreak kim jongun great crisis country history,2022-05,nytimes,218,75,en,war
lil keed protégé young thug rapper atlanta voice stretch heliumhigh autotuned falsetto die friday los angeles record label entertainment specify cause,2022-05,nytimes,562,120,en,war
people wound shooting downtown milwaukee friday night block arena nba playoff game end hour early police victim expect survive police,2022-05,nytimes,406,165,en,war
ukraine rouse hiphop infuse song stefania favor win eurovision song contest song write honor mother group frontman war reinterpret tribute ukraine motherland,2022-05,nytimes,503,78,en,war
delhi commercial building catch fire friday leave people dead assembly line worker official warn toll rise rescuer continue search victim,2022-05,nytimes,142,34,en,war
eurovision song contest start friendly music competition world large live music event watch russia invasion ukraine affect competition ahead saturday final,2022-05,nytimes,463,107,en,war
start pandemic understand high toll climb toll exceed number death battlefield america war combine analysis america lose million people,2022-05,nytimes,280,141,en,war
american south home low vaccination rate country lose great share population region,2022-05,nytimes,412,199,en,war
covid death beginning pandemic northeast york see nation death rest bear bulk death true national total likely high undercounte,2022-05,nytimes,95,24,en,war
close half death vaccine widely available sign unsuccessful persuade people fully vaccinate unvaccinate people time likely die covid vaccinated people,2022-05,nytimes,225,104,en,war
expert death inevitable virus look clear life save high toll result factor political division overburdened health care system,2022-05,nytimes,161,45,en,war
black hispanic people age group die high rate white people racial disparity death especially extreme beginning pandemic gap remain today,2022-05,nytimes,336,158,en,war
threequarter dead old old people tend weak organ function immune system leave vulnerable disease likely respond vaccine,2022-05,nytimes,102,23,en,war
mother father sister brother daughter son old essential worker vaccinate leave countless love one,2022-05,nytimes,107,23,en,war
nearly million people die covid pandemic begin death wave wave leave corner country untouche,2022-05,nytimes,2145,1071,en,war
senator mitch mcconnell republican senator visit ukraine saturday meet president volodymyr zelensky trip highlight widespread bipartisan support ukraine washington,2022-05,nytimes,1153,232,en,war
landlord bronx underestimate tenant buildingread story handpicke york times editor weekender,2022-05,nytimes,166,40,en,war
gilad kariv rabbi liberal reform movement serve israeli lawmaker idea great prayer right woman campaign civil wedding divorce challenge country orthodox establishment,2022-05,nytimes,213,46,en,war
december photographer set mile road trip arabian coast oman travel yemeni border strait hormuz see,2022-05,nytimes,787,101,en,war
alabama judge late friday block law prevent doctor prescribe puberty blocker hormone therapy transgender child make felony offense punishable prison,2022-05,nytimes,439,57,en,war
ernie barnes famous painting sugar shack exultant dancing scene feature cover marvin gaye album want closing credit tv good times sell million christie,2022-05,nytimes,1104,276,en,war
justice clarence thomas friday night leak draft opinion irreparable damage supreme court destroy trust member decry protest justice home,2022-05,nytimes,1280,285,en,war
homemade raspberry jam ready minute balance salty layer mellow comforting breakfast sandwich inspire bestseller baby los angeles,2022-05,nytimes,151,23,en,war
popular cleaning practice effective unnecessary accord chemist clean expert clean right way,2022-05,nytimes,461,91,en,war
wake morning headache common find relief accord expert,2022-05,nytimes,389,62,en,war
domingo morales mission compost coolfor compost evil stinky upper class thing white people great introduction sustainability,2022-05,nytimes,471,84,en,war
lace run shoe get exercise routine intimidate tip avoid injury frustration,2022-05,nytimes,201,27,en,war
south korea remain country tattoo artist treat criminal ten thousand work secret constant threat law enforcement time end stigma,2022-05,nytimes,749,220,en,war
el presidente vladimir putin protegido celosamente familia escrutinio ahora las sancione están derribando el muro de secretismo que rodea,2022-05,nytimes,162,35,en,war
manny machado san diego padres batter oppose pitcher steal hit acrobatic defensive play find keep mind sharp quiet contemplation chess board,2022-05,nytimes,393,63,en,war
chemical romance announce breakup release song band reunite tour foundations decay material listen track song,2022-05,nytimes,782,141,en,war
mrs doubtfire broadway musical adapt popular film announce close later producer final performance stephen sondheim theater,2022-05,nytimes,152,40,en,war
jacinda ardern prime minister zealand lead island nation pandemic test positive coronavirus office,2022-05,nytimes,540,132,en,war
book recommend critic editor york times,2022-05,nytimes,178,33,en,war
coronavirus case surge county york state week put high alert cdc guideline trigger recommendation indoor masking include inside school,2022-05,nytimes,303,151,en,war
frankie grande hale leon share love dancing star wars wedding benefit give chance wink nerdy grande fourth,2022-05,nytimes,226,32,en,war
hbcu education treasured family tradition evoke pride confidence graduate family send multiple generation single school wakanda,2022-05,nytimes,265,41,en,war
speaker nancy pelosi friday house action week address baby formula shortage president biden pledge action result formula store shelf week,2022-05,nytimes,375,93,en,war
employee las vegas raiders organization disarray cite executive departure poor financial management unpaid electric bill raft firing payout nda,2022-05,nytimes,753,294,en,war
lawyer argue friday maintain pandemicrelate public policy bar migrant enter request asylum biden administration want remove ban federal judge issue ruling,2022-05,nytimes,106,34,en,war
easy jeweltone roast chicken tangysweet weeknightfast savory schmaltz,2022-05,nytimes,144,20,en,war
opinionit worrying hear student remote class flexibility write jonathan malesic teach southern methodist university ask condition average likely fail,2022-05,nytimes,300,63,en,war
republican primary pennsylvania open senate seat kathy barnette black mother hold office life story move white antiabortion conservative pose late threat presumptive favorite,2022-05,nytimes,1423,275,en,war
think twice take private student loan interest rate rise federal private loan federal loan offer protection usually cost student advocate,2022-05,nytimes,157,34,en,war
storm system powerful wind produce unusual blind dust thursday shut road nebraska bring damage wind iowa dakotas minnesota,2022-05,nytimes,165,48,en,war
palestinian investigator conclude veteran journalist shireen abu akleh shoot deliberately israeli force accord preliminary report israeli army possible unequivocally determine source gunfire,2022-05,nytimes,402,164,en,war
leni robredo outgoing vice president philippines acknowledge friday loss consequential presidential election nation history urge supporter accept result fight disinformation,2022-05,nytimes,37530,7805,en,war
